as_of,symbol,sec_type,underlying,expiry,right,strike,quantity,avg_cost,market_price,market_value,unrealized_pnl,realized_pnl,delta,gamma,theta,vega,iv,spx_delta,underlying_price,greeks_source,bid,ask,mid,spread,bid_ask_source,bid_ask_available
2026-03-08T21:49:57.602175+00:00,EXJ6 P6850,FOP,MES,2026-04-30,P,6850.0,-1.0,849.53,238.63616945,-1193.18,-343.65,0.0,2.5974295374470726,-0.003700786564026911,2.545163591448727,-52.23887043908008,0.19768564660762925,2.5974295374470726,6792.25,live,,,,,none,False
2026-03-08T21:49:57.602175+00:00,X2AH6 C6765,FOP,MES,2026-03-09,C,6765.0,-1.0,240.78,35.8506775,-179.25,61.53,0.0,-2.1803862654832438,-0.016475348383586445,47.79099998349693,-11.961513743403884,0.19595754080601868,-2.1803862654832438,6742.14990234375,live,,,,,none,False
2026-03-08T21:49:57.602175+00:00,E4AH6 P6700,FOP,ES,2026-03-23,P,6700.0,1.0,2451.42,106.87667845,5343.83,2892.41,0.0,-19.165590278582474,0.05042970186398522,-77.39386020559778,279.79600092087367,0.2549540332419037,-19.165590278582474,6790.69970703125,live,,,,,none,False
2026-03-08T21:49:57.602175+00:00,EXH6 P7000,FOP,MES,2026-03-31,P,7000.0,-1.0,597.09,260.1665344,-1300.83,-703.74,0.0,3.643808783994766,-0.005200267246774044,2.4395299227762735,-29.57613049686188,0.18029111918467808,3.643808783994766,6792.25,live,,,,,none,False
2026-03-08T21:49:57.602175+00:00,IBIT,STK,,,,,6.0,58.62668335,38.7099991,232.26,-119.5,0.0,0.038709999099999996,,,,,0.038709999099999996,38.7099991,,,,,,none,False
2026-03-08T21:49:57.602175+00:00,E3BH6 C7010,FOP,ES,2026-03-17,C,7010.0,1.0,851.42,4.75387,237.69,-613.73,0.0,3.2083175706077895,0.03771974417572719,-61.98747572114485,79.34919580890494,0.1479762000737847,3.2083175706077895,6740.35009765625,live,,,,,none,False
2026-03-08T21:49:57.602175+00:00,MESH6 C7100,FOP,MES,2026-03-20,C,7100.0,1.0,296.66,3.3083391,16.54,-280.12,0.0,0.14495992135501082,0.0018160291794729834,-2.256297173132956,4.718351079828716,0.15360851095955885,0.14495992135501082,6742.5,live,,,,,none,False
2026-03-08T21:49:57.602175+00:00,SPY   260417C00716000,OPT,SPY,2026-04-17,C,716.0,1.0,295.0505,1.5090406,150.9,-144.15,0.0,,,,,,,,,,,,,none,False
2026-03-08T21:49:57.602175+00:00,E3CH6 P6300,FOP,ES,2026-03-18,P,6300.0,1.0,1076.42,29.8023815,1490.12,413.7,0.0,-6.689364100835669,0.024901335363346835,-155.42947816348374,133.88096332786859,0.34882674868300845,-6.689364100835669,6740.35009765625,live,,,,,none,False
2026-03-08T21:49:57.602175+00:00,E2DH6 C6870,FOP,ES,2026-03-12,C,6870.0,-1.0,2498.58,23.08437345,-1154.22,1344.36,0.0,-12.779465836447967,-0.09061887456239888,315.7107992154579,-140.0509954658787,0.2014882540678394,-12.779465836447967,6740.35009765625,live,,,,,none,False
2026-03-08T21:49:57.602175+00:00,EXJ6 C7125,FOP,MES,2026-04-30,C,7125.0,1.0,427.91,55.3551712,276.78,-151.13,0.0,1.1658982059084815,0.0036125110893867217,-7.2228251955459655,40.93507568331461,0.16195128441661896,1.1658982059084815,6792.25,live,,,,,none,False
2026-03-08T21:49:57.602175+00:00,EW2H6 P6670,FOP,ES,2026-03-13,P,6670.0,1.0,3226.42,72.3439636,3617.2,390.78,0.0,-18.603133370792175,0.07172692974076704,-255.97276996818437,176.46204366324127,0.28139023174664574,-18.603133370792175,6740.35009765625,live,,,,,none,False
2026-03-08T21:49:57.602175+00:00,EWH6 P6790,FOP,ES,2026-03-31,P,6790.0,-1.0,4348.58,162.38713075,-8119.36,-3770.78,0.0,23.83637520624973,-0.0484677971610835,13.944988320713492,-353.22015607962385,0.23000884491954326,23.83637520624973,6790.69970703125,live,,,,,none,False
2026-03-08T21:49:57.602175+00:00,E3AH6 P6390,FOP,ES,2026-03-16,P,6390.0,1.0,526.42,28.2028351,1410.14,883.72,0.0,-7.317308481587184,0.031735423900984314,-170.92701646312207,129.84029985361758,0.3199135019386126,-7.317308481587184,6740.35009765625,live,,,,,none,False
2026-03-08T21:49:57.602175+00:00,GOOG,STK,,,,,4.0,311.84045,298.09,1192.36,-55.0,0.0,0.24045926666666664,,,,,0.24045926666666664,298.09,,,,,,none,False
2026-03-08T21:49:57.602175+00:00,EWJ6 C7255,FOP,ES,2026-04-30,C,7255.0,-1.0,2548.58,21.7869358,-1089.35,1459.23,0.0,-6.37195905198396,-0.02750866633485202,68.77842567363359,-287.23861614816997,0.14266577269626346,-6.37195905198396,6790.69970703125,live,,,,,none,False
2026-03-08T21:49:57.602175+00:00,MESH6 C6860,FOP,MES,2026-03-20,C,6860.0,-1.0,664.53,57.54093935,-287.7,376.83,0.0,-1.727466595253627,-0.0067531425931460064,18.122906118362287,-23.5704289877701,0.20402884517532663,-1.727466595253627,6742.5,live,,,,,none,False
2026-03-08T21:49:57.602175+00:00,E2AH6 P6465,FOP,ES,2026-03-09,P,6465.0,2.0,521.42,4.3050208,430.5,-612.34,0.0,-5.256655904473888,0.05917904009692111,-259.8270584177982,68.02848427616937,0.2957443260847754,-5.256655904473888,6740.35009765625,live,,,,,none,False
2026-03-08T21:49:57.602175+00:00,ITOT,STK,,,,,40.0,131.7095025,146.79800415,5871.92,603.54,0.0,1.0031196950249999,,,,,1.0031196950249999,146.79800415,,,,,,none,False
2026-03-08T21:49:57.602175+00:00,EX4H6 P6650,FOP,MES,2026-03-27,P,6650.0,1.0,250.41,107.47058105,537.35,286.94,0.0,-1.7818449750808063,0.004242401406282074,-21.91307339225432,30.365446100097415,0.26255348229018466,-1.7818449750808063,6792.25,live,,,,,none,False
2026-03-08T21:49:57.602175+00:00,EWH6 P6670,FOP,ES,2026-03-31,P,6670.0,1.0,3201.42,125.13319395,6256.66,3055.24,0.0,-18.649885566558986,0.041326776538491206,-61.94108873480671,336.4752196414429,0.2552996603159408,-18.649885566558986,6790.69970703125,live,,,,,none,False
2026-03-08T21:49:57.602175+00:00,ESH6 P6890,FOP,ES,2026-03-20,P,6890.0,-1.0,4978.58,195.01548765,-9750.77,-4772.19,0.0,35.11568814322733,-0.06634960140689583,172.65662796857697,-232.56992986015632,0.19663480901808303,35.11568814322733,6740.35009765625,live,,,,,none,False
2026-03-08T21:49:57.602175+00:00,EWK6 C7325,FOP,ES,2026-05-29,C,7325.0,-1.0,3048.58,33.32196045,-1666.1,1382.48,0.0,-7.255793851989189,-0.024423871440156234,69.38132063229432,-385.4355188785462,0.1441757511195549,-7.255793851989189,6790.69970703125,live,,,,,none,False
2026-03-08T21:49:57.602175+00:00,ESH6 P6525,FOP,ES,2026-03-20,P,6525.0,1.0,2838.92,67.1090164,3355.45,516.53,0.0,-13.737963462061337,0.042617836067181135,-253.04885917518973,226.2897515398194,0.29507391778212816,-13.737963462061337,6740.35009765625,live,,,,,none,False
2026-03-08T21:49:57.602175+00:00,EXK6 P6100,FOP,MES,2026-05-29,P,6100.0,-1.0,427.09,101.5677948,-507.84,-80.75,0.0,0.9596399497525453,-0.001469791243544302,3.6968249392168673,-44.83627647092135,0.2782131179235458,0.9596399497525453,6792.25,live,,,,,none,False
2026-03-08T21:49:57.602175+00:00,E2AH6 P5750,FOP,ES,2026-03-09,P,5750.0,1.0,51.42,0.1207586,6.04,-45.38,0.0,-0.08351405545091234,0.0007225647507053734,-8.427246137946954,1.7511690626832,0.5900128845876197,-0.08351405545091234,6740.35009765625,live,,,,,none,False
2026-03-08T21:49:57.602175+00:00,AAPL  260417P00240000,OPT,AAPL,2026-04-17,P,240.0,-1.0,409.2988,4.6507654,-465.08,-55.78,0.0,,,,,,,,,,,,,none,False
2026-03-08T21:49:57.602175+00:00,E2AH6 C6795,FOP,ES,2026-03-09,C,6795.0,-1.0,1173.58,23.13475225,-1156.74,16.84,0.0,-17.60870871461034,-0.16112536496741947,441.5844803934533,-113.20496272956007,0.1883145815995167,-17.60870871461034,6740.35009765625,live,,,,,none,False
2026-03-08T21:49:57.602175+00:00,SPY   260417C00712000,OPT,SPY,2026-04-17,C,712.0,-1.0,400.9463,2.1671629,-216.72,184.23,0.0,,,,,,,,,,,,,none,False
2026-03-08T21:49:57.602175+00:00,EXJ6 P6225,FOP,MES,2026-04-30,P,6225.0,-2.0,337.09,90.3422241,-903.42,-229.24,0.0,2.001033320758266,-0.003640054194968384,9.091007679287486,-74.45258130978118,0.2881796496807812,2.001033320758266,6792.25,live,,,,,none,False
2026-03-08T21:49:57.602175+00:00,E3BH6 C7025,FOP,ES,2026-03-17,C,7025.0,1.0,626.42,3.4310589,171.55,-454.87,0.0,2.3325002072201144,0.0305926683450496,-45.12339998798467,62.98484486910638,0.14406211908554648,2.3325002072201144,6740.35009765625,live,,,,,none,False
2026-03-08T21:49:57.602175+00:00,MSFT,STK,,,,,4.0,471.52805,407.4500122,1629.8,-256.31,0.0,0.2849433751985333,,,,,0.2849433751985333,407.4500122,,,,,,none,False
2026-03-08T21:49:57.602175+00:00,MESH6 P6575,FOP,MES,2026-03-20,P,6575.0,-1.0,420.34,75.1303711,-375.65,44.69,0.0,1.5781631951021073,-0.004739118229225768,24.330851930152093,-22.71414341976694,0.27766405905300123,1.5781631951021073,6742.5,live,,,,,none,False
2026-03-08T21:49:57.602175+00:00,ESH6 C7025,FOP,ES,2026-03-20,C,7025.0,-1.0,2773.58,8.2449169,-412.25,2361.33,0.0,-4.369900760183935,-0.03954900979319105,59.49073289198221,-114.05325878641888,0.1570205471116198,-4.369900760183935,6740.35009765625,live,,,,,none,False
2026-03-08T21:49:57.602175+00:00,E2AH6 C6905,FOP,ES,2026-03-09,C,6905.0,1.0,123.92,1.0904441,54.52,-69.4,0.0,2.178819356804707,0.051806784788120425,-61.59121935230374,30.875968223588757,0.1452831829617923,2.178819356804707,6740.35009765625,live,,,,,none,False
2026-03-08T21:49:57.602175+00:00,EX4H6 P6525,FOP,MES,2026-03-27,P,6525.0,-2.0,269.59,79.84505465,-798.45,-259.27,0.0,2.682770701063355,-0.006850290173985214,36.11487190401931,-53.93010281034094,0.28746255259809245,2.682770701063355,6792.25,live,,,,,none,False
2026-03-08T21:49:57.602175+00:00,E2CH6 C6910,FOP,ES,2026-03-11,C,6910.0,-1.0,1633.58,7.6060219,-380.3,1253.28,0.0,-6.5000805080079065,-0.07609069493278495,175.7437718999256,-86.1510334045704,0.1766330281351409,-6.5000805080079065,6740.35009765625,live,,,,,none,False
2026-03-08T21:49:57.602175+00:00,HPQ,STK,,,,,2286.0,30.26602915,19.47999955,44531.28,-24656.86,0.0,7.792973819977501,,,,,7.792973819977501,19.47999955,,,,,,none,False
2026-03-08T21:49:57.602175+00:00,MESH6 P6825,FOP,MES,2026-03-20,P,6825.0,1.0,852.41,159.6053314,798.03,-54.38,0.0,-2.995728488374136,0.006683644164271753,-20.637385845728744,25.08071852928353,0.21371163688615424,-2.995728488374136,6742.5,live,,,,,none,False
2026-03-08T21:49:57.602175+00:00,ESH6 P6825,FOP,ES,2026-03-20,P,6825.0,1.0,3266.42,161.8925476,8094.63,4828.21,0.0,-30.033190158306645,0.06688456886891761,-206.0115685967233,250.78836116475856,0.21839132220448967,-30.033190158306645,6740.35009765625,live,,,,,none,False
2026-03-08T21:49:57.602175+00:00,MESH6 P6525,FOP,MES,2026-03-20,P,6525.0,-1.0,369.59,64.1465683,-320.73,48.86,0.0,1.3651858871459943,-0.004263279044843634,25.224344844121624,-22.63127175081877,0.2885198952741549,1.3651858871459943,6742.5,live,,,,,none,False
2026-03-08T21:49:57.602175+00:00,EX3J6 P6925,FOP,MES,2026-04-17,P,6925.0,1.0,631.41,250.61335755,1253.07,621.66,0.0,-2.9963452595990523,0.004335982323317743,-13.93224512512461,44.33671637817724,0.18982982322917127,-2.9963452595990523,6792.25,live,,,,,none,False
2026-03-08T21:49:57.602175+00:00,E2AH6 P6735,FOP,ES,2026-03-09,P,6735.0,-1.0,2648.58,48.790287,-2439.51,209.07,0.0,22.468923371150566,-0.15242965942832945,406.20425790932586,-120.25011329385507,0.2131365281009697,22.468923371150566,6740.35009765625,live,,,,,none,False
2026-03-08T21:49:57.602175+00:00,E2AH6 P6515,FOP,ES,2026-03-09,P,6515.0,1.0,176.42,6.5647993,328.24,151.82,0.0,-3.9044253899392913,0.04283864841632104,-173.31913960153145,45.89456290531757,0.2785292946968095,-3.9044253899392913,6740.35009765625,live,,,,,none,False
2026-03-08T21:49:57.602175+00:00,X2AH6 C6860,FOP,MES,2026-03-09,C,6860.0,2.0,285.41,4.15635155,41.56,-529.26,0.0,1.3223258495539645,0.021733853088754387,-37.4932360630487,13.492603509954506,0.15075971180979036,1.3223258495539645,6742.14990234375,live,,,,,none,False
2026-03-08T21:49:57.602175+00:00,EWJ6 C6825,FOP,ES,2026-04-30,C,6825.0,-1.0,11298.58,198.75889585,-9937.94,1360.64,0.0,-24.750587904999474,-0.03635254875464606,164.43169283215866,-523.266454280838,0.20607023002984362,-24.750587904999474,6790.69970703125,live,,,,,none,False
2026-03-08T21:49:57.602175+00:00,EWJ6 P6600,FOP,ES,2026-04-30,P,6600.0,1.0,4751.42,165.0716095,8253.58,3502.16,0.0,-17.73308544687089,0.02923235802746732,0.11723783736670157,490.13958444365915,0.2410039491292943,-17.73308544687089,6790.69970703125,live,,,,,none,False
2026-03-08T21:49:57.602175+00:00,AAPL  260417P00235000,OPT,AAPL,2026-04-17,P,235.0,1.0,330.698,3.75431205,375.43,44.73,0.0,-19.473877022307448,0.900924751352993,-10.184560108059417,25.30221728382367,0.35480799832322796,-0.9530553865640218,257.5799865722656,live,,,,,none,False
2026-03-08T21:49:57.602175+00:00,EX4H6 C6825,FOP,MES,2026-03-27,C,6825.0,-1.0,939.53,126.65844725,-633.29,306.24,0.0,-2.4069370684854894,-0.005356684554191561,30.168484099467605,-32.39473436215576,0.22114023870765903,-2.4069370684854894,6792.25,live,,,,,none,False
2026-03-08T21:49:57.602175+00:00,EWH6 P6500,FOP,ES,2026-03-31,P,6500.0,-1.0,3293.58,85.9959793,-4299.8,-1006.22,0.0,13.102261472846271,-0.03162065030319686,87.5084070775074,-290.9093684830168,0.2865180731730866,13.102261472846271,6790.69970703125,live,,,,,none,False
2026-03-08T21:49:57.602175+00:00,AMAT,STK,,,,,2.0,167.17005,325.019989,650.04,315.7,0.0,0.20259579314333337,,,,,0.20259579314333337,325.019989,,,,,,none,False
2026-03-08T21:49:57.602175+00:00,EWH6 C7000,FOP,ES,2026-03-31,C,7000.0,-1.0,3773.58,48.513237,-2425.66,1347.92,0.0,-13.689218253659071,-0.0525629064345698,121.84141553804011,-298.69374545677374,0.17670356397097933,-13.689218253659071,6790.69970703125,live,,,,,none,False
2026-03-08T21:49:57.602175+00:00,EXJ6 C7200,FOP,MES,2026-04-30,C,7200.0,-1.0,319.59,35.7798729,-178.9,140.69,0.0,-0.8430496900049455,-0.003170931316830037,8.78887822233537,-34.15589329451109,0.15391742864764194,-0.8430496900049455,6792.25,live,,,,,none,False
2026-03-08T21:49:57.602175+00:00,E2BH6 P6760,FOP,ES,2026-03-10,P,6760.0,-1.0,3298.58,72.96772765,-3648.39,-349.81,0.0,25.990373205209416,-0.12594085836309837,287.8324089795342,-140.00474180381843,0.22370282883500112,25.990373205209416,6740.35009765625,live,,,,,none,False
2026-03-08T21:49:57.602175+00:00,E3AH6 P6410,FOP,ES,2026-03-16,P,6410.0,1.0,576.42,30.29032515,1514.52,938.1,0.0,-7.829853203040351,0.03371513918068473,-170.0378737141989,135.6710930919121,0.31510979123213034,-7.829853203040351,6740.35009765625,live,,,,,none,False
2026-03-08T21:49:57.602175+00:00,E2AH6 C6960,FOP,ES,2026-03-09,C,6960.0,1.0,151.42,0.15656755,7.83,-143.59,0.0,0.43380602875813123,0.013587940429834579,-11.219488740482486,8.666303227209227,0.14160230932516077,0.43380602875813123,6740.35009765625,live,,,,,none,False
2026-03-08T21:49:57.602175+00:00,MESH6 P7000,FOP,MES,2026-03-20,P,7000.0,-1.0,724.53,273.73953245,-1368.7,-644.17,0.0,4.3937112269944025,-0.004735815614532732,7.553780384646416,-14.460410633172955,0.16955754902145442,4.3937112269944025,6742.5,live,,,,,none,False
2026-03-08T21:49:57.602175+00:00,EXK6 C6825,FOP,MES,2026-05-29,C,6825.0,-1.0,1324.53,234.4847107,-1172.42,152.11,0.0,-2.4910841449372993,-0.0030450202835922077,17.279942821114673,-64.44580955708261,0.1949478478886876,-2.4910841449372993,6792.25,live,,,,,none,False
2026-03-08T21:49:57.602175+00:00,NVDA  260417C00210000,OPT,NVDA,2026-04-17,C,210.0,-1.0,588.948,1.40865265,-140.87,448.08,0.0,,,,,,,,,,,,,none,False
2026-03-08T21:49:57.602175+00:00,E2CH6 P6890,FOP,ES,2026-03-11,P,6890.0,-1.0,4098.58,161.69869995,-8084.93,-3986.35,0.0,41.13298988013903,-0.08793897062301075,-72.68147260169826,-104.35705177269483,0.18530413104981996,41.13298988013903,6740.35009765625,live,,,,,none,False
2026-03-08T21:49:57.602175+00:00,EWJ6 P6850,FOP,ES,2026-04-30,P,6850.0,2.0,7563.92,243.0307617,24303.08,9175.24,0.0,-51.820299588456194,0.0740273053651648,-50.79218060423045,1045.2191439649596,0.20192549937174256,-51.820299588456194,6790.69970703125,live,,,,,none,False
2026-03-08T21:49:57.602175+00:00,MESH6 C6875,FOP,MES,2026-03-20,C,6875.0,1.0,771.66,51.2009239,256.0,-515.66,0.0,1.6102857870187872,0.006710176220306851,-17.700643184627758,23.235361697702785,0.19996335829842324,1.6102857870187872,6742.5,live,,,,,none,False
2026-03-08T21:49:57.602175+00:00,MESH6 P6475,FOP,MES,2026-03-20,P,6475.0,-1.0,417.34,55.40826035,-277.04,140.3,0.0,1.195050861570394,-0.003819725378710802,23.14861140228242,-19.991560075496544,0.2991968416161123,1.195050861570394,6742.5,live,,,,,none,False
2026-03-08T21:49:57.602175+00:00,E2DH6 C6930,FOP,ES,2026-03-12,C,6930.0,-1.0,1648.58,7.531466,-376.57,1272.01,0.0,-5.9830632727865956,-0.06678156083665943,151.62933985426434,-89.4718837427888,0.17371308699374494,-5.9830632727865956,6740.35009765625,live,,,,,none,False
2026-03-08T21:49:57.602175+00:00,E3AH6 C7025,FOP,ES,2026-03-16,C,7025.0,2.0,881.42,2.36145045,236.15,-1526.69,0.0,3.279023430282377,0.0503327141609845,-63.39767376080658,92.44816983245984,0.14072589675997466,3.279023430282377,6740.35009765625,live,,,,,none,False
2026-03-08T21:49:57.602175+00:00,X2AH6 C6735,FOP,MES,2026-03-09,C,6735.0,-7.0,257.26857145,52.0299263,-1821.05,-20.17,0.0,-19.109180223834873,-0.10931336836494501,386.27355381488087,-84.26775846865667,0.20622309956297494,-19.109180223834873,6742.14990234375,live,,,,,none,False
2026-03-08T21:49:57.602175+00:00,E3CH6 P6490,FOP,ES,2026-03-18,P,6490.0,1.0,1516.42,52.92453005,2646.23,1129.81,0.0,-11.598936472244485,0.04041815799889015,-182.56157196732374,187.7375914537197,0.3040261587086085,-11.598936472244485,6740.35009765625,live,,,,,none,False
2026-03-08T21:49:57.602175+00:00,E3DH6 P6790,FOP,ES,2026-03-19,P,6790.0,-1.0,3723.58,143.93515015,-7196.76,-3473.18,0.0,27.173504603860554,-0.06642918479713115,60.81062919411124,-251.88443956512856,0.23119340638986052,27.173504603860554,6740.35009765625,live,,,,,none,False
2026-03-08T21:49:57.602175+00:00,EX2H6 P6580,FOP,MES,2026-03-13,P,6580.0,1.0,175.41,46.63549425,233.18,57.77,0.0,-1.334398072893125,0.005783045756362677,-28.912185102586818,15.397448399232871,0.29623682027120385,-1.334398072893125,6742.14990234375,live,,,,,none,False
2026-03-08T21:49:57.602175+00:00,EXH6 P6450,FOP,MES,2026-03-31,P,6450.0,-1.0,435.84,73.80537415,-369.03,66.81,0.0,1.1841076314178198,-0.002910356454421525,10.308143946876951,-27.60268031884607,0.28931466900356234,1.1841076314178198,6792.25,live,,,,,none,False
2026-03-08T21:49:57.602175+00:00,E2DH6 C6925,FOP,ES,2026-03-12,C,6925.0,-1.0,1748.58,8.4135132,-420.68,1327.9,0.0,-6.5146769395899735,-0.06971297471363912,165.11383332600076,-94.5886112865992,0.17586525051477575,-6.5146769395899735,6740.35009765625,live,,,,,none,False
2026-03-08T21:49:57.602175+00:00,FXE,STK,,,,,2.0,107.5,107.1610031,214.32,-0.68,0.0,0.03572033436666667,,,,,0.03572033436666667,107.1610031,,,,,,none,False
2026-03-08T21:49:57.602175+00:00,MESH6 P6950,FOP,MES,2026-03-20,P,6950.0,-1.0,799.53,234.9866028,-1174.93,-375.4,0.0,4.0056752921319925,-0.0059635633862714695,11.690878044019826,-17.6459593902257,0.18077836494903096,4.0056752921319925,6742.5,live,,,,,none,False
2026-03-08T21:49:57.602175+00:00,E2AH6 P6715,FOP,ES,2026-03-09,P,6715.0,1.0,701.42,41.3967705,2069.84,1368.42,0.0,-19.611684172888804,0.14329429826552262,-384.5939490875253,116.92943797479529,0.22056399153233416,-19.611684172888804,6740.35009765625,live,,,,,none,False
2026-03-08T21:49:57.602175+00:00,E2BH6 C6875,FOP,ES,2026-03-10,C,6875.0,2.0,413.92,8.3047838,830.48,2.64,0.0,16.308897002783045,0.19736481710498824,-461.45607006224054,177.77581352365814,0.17328919190148756,16.308897002783045,6740.35009765625,live,,,,,none,False
2026-03-08T21:49:57.602175+00:00,E4CH6 C6990,FOP,ES,2026-03-25,C,6990.0,-1.0,3561.08,39.3373871,-1966.87,1594.21,0.0,-12.919447223888683,-0.057586834794618284,197.23638390196356,-253.24283182966383,0.17930898417931576,-12.919447223888683,6790.69970703125,live,,,,,none,False
2026-03-08T21:49:57.602175+00:00,X2AH6 C6925,FOP,MES,2026-03-09,C,6925.0,1.0,110.41,0.72842995,3.64,-106.77,0.0,0.13764094036544702,0.0034992753393423394,-3.7540107822813695,2.166911967551357,0.14820738197799888,0.13764094036544702,6742.14990234375,live,,,,,none,False
2026-03-08T21:49:57.602175+00:00,EXK6 P6575,FOP,MES,2026-05-29,P,6575.0,1.0,857.91,190.1390686,950.7,92.79,0.0,-1.7830979932222235,0.002476943836544585,-1.171524229634997,60.54385290270375,0.22432756847344695,-1.7830979932222235,6792.25,live,,,,,none,False
2026-03-08T21:49:57.602175+00:00,E3AH6 P6775,FOP,ES,2026-03-16,P,6775.0,-1.0,3111.08,119.1023178,-5955.12,-2844.04,0.0,26.529187904258677,-0.07788349994635106,93.6339290904698,-221.53628093894895,0.2265978436676099,26.529187904258677,6740.35009765625,live,,,,,none,False
2026-03-08T21:49:57.602175+00:00,E3CH6 C7010,FOP,ES,2026-03-18,C,7010.0,-1.0,3131.08,7.3807621,-369.04,2762.04,0.0,-4.480715304484166,-0.0430486056342993,83.19003540350423,-104.61627565858294,0.15697610554328395,-4.480715304484166,6740.35009765625,live,,,,,none,False
2026-03-08T21:49:57.602175+00:00,X2AH6 P6640,FOP,MES,2026-03-09,P,6640.0,1.0,117.91,19.83952715,99.2,-18.71,0.0,-1.1186257185771031,0.010228577712349564,-34.191579771543275,9.183282994165438,0.23556291735567225,-1.1186257185771031,6742.14990234375,live,,,,,none,False
2026-03-08T21:49:57.602175+00:00,E4CH6 P6790,FOP,ES,2026-03-25,P,6790.0,-1.0,3623.58,144.5393982,-7226.97,-3603.39,0.0,23.85630610244026,-0.05395836489174872,45.98074353223182,-308.05522771083815,0.2347946518538184,23.85630610244026,6790.69970703125,live,,,,,none,False
2026-03-08T21:49:57.602175+00:00,MESH6 P6925,FOP,MES,2026-03-20,P,6925.0,-2.0,737.655,217.4382782,-2174.38,-699.07,0.0,7.605584364684485,-0.012676646032426034,28.722079599880033,-41.35216605166988,0.18693896278136035,7.605584364684485,6742.5,live,,,,,none,False
2026-03-08T21:49:57.602175+00:00,ESH6 P6375,FOP,ES,2026-03-20,P,6375.0,2.0,1222.67,44.09252165,4409.25,1963.91,0.0,-18.267297868450623,0.06082216260779817,-419.7661158576018,337.91019310930824,0.3294785811520716,-18.267297868450623,6740.35009765625,live,,,,,none,False
2026-03-08T21:49:57.602175+00:00,E2AH6 C6880,FOP,ES,2026-03-09,C,6880.0,1.0,1326.42,2.5777669,128.89,-1197.53,0.0,4.332094026676348,0.0840047909118507,-125.87490253251872,50.796446845856735,0.1512421674649813,4.332094026676348,6740.35009765625,live,,,,,none,False
2026-03-08T21:49:57.602175+00:00,EX4H6 P6500,FOP,MES,2026-03-27,P,6500.0,-2.0,253.34,75.15494535,-751.55,-244.87,0.0,2.5389390554929085,-0.006548122192593284,30.78230257716541,-52.466041448524265,0.2920607321392371,2.5389390554929085,6792.25,live,,,,,none,False
2026-03-08T21:49:57.602175+00:00,ESH6 P6225,FOP,ES,2026-03-20,P,6225.0,1.0,603.92,29.6232853,1481.16,877.24,0.0,-6.181485288926102,0.021207537653411705,-187.56214360408362,136.57170878664164,0.3641681377428508,-6.181485288926102,6740.35009765625,live,,,,,none,False
2026-03-08T21:49:57.602175+00:00,EXH6 P6925,FOP,MES,2026-03-31,P,6925.0,-2.0,745.155,219.0359497,-2190.36,-700.05,0.0,6.278498718579316,-0.010714144146760429,-0.2383902200290322,-67.17527335083105,0.19855150319151402,6.278498718579316,6792.25,live,,,,,none,False
2026-03-08T21:49:57.602175+00:00,EW4H6 C7200,FOP,ES,2026-03-27,C,7200.0,1.0,3076.42,3.1940298,159.7,-2916.72,0.0,1.854668058701522,0.01877084331144035,-30.345796105882528,74.09955630755718,0.13567077924392773,1.854668058701522,6790.69970703125,live,,,,,none,False
2026-03-08T21:49:57.602175+00:00,EX3H6 P6925,FOP,MES,2026-03-20,P,6925.0,-1.0,649.53,187.201416,-936.01,-286.48,0.0,3.361804845370812,-0.0067359448608590245,5.636386951855456,-24.06344431517482,0.19939806628016318,3.361804845370812,6792.25,live,,,,,none,False
2026-03-08T21:49:57.602175+00:00,E3CH6 P6620,FOP,ES,2026-03-18,P,6620.0,-1.0,3438.58,80.1667938,-4008.34,-569.76,0.0,16.989598099874716,-0.05382503147574242,160.0017506396398,-224.19447784018303,0.2733548236274773,16.989598099874716,6740.35009765625,live,,,,,none,False
2026-03-08T21:49:57.602175+00:00,EWH6 P6250,FOP,ES,2026-03-31,P,6250.0,1.0,1098.92,51.1798897,2558.99,1460.07,0.0,-7.777206276803425,0.02011968723395521,-94.34614637910954,215.0748168374662,0.33223484544614684,-7.777206276803425,6790.69970703125,live,,,,,none,False
2026-03-08T21:49:57.602175+00:00,E2AH6 P6490,FOP,ES,2026-03-09,P,6490.0,1.0,158.92,5.27590465,263.8,104.88,0.0,-3.1890423519642974,0.03556213064048141,-149.90917200924798,39.44854184831854,0.28674625386693076,-3.1890423519642974,6740.35009765625,live,,,,,none,False
2026-03-08T21:49:57.602175+00:00,E2AH6 P6850,FOP,ES,2026-03-09,P,6850.0,-1.0,2273.58,116.5795517,-5828.98,-3555.4,0.0,41.680189842948664,-0.12291330017684689,-76.32178311023381,-77.82294262610776,0.16187459831716516,41.680189842948664,6740.35009765625,live,,,,,none,False
2026-03-08T21:49:57.602175+00:00,EWH6 P6725,FOP,ES,2026-03-31,P,6725.0,1.0,4638.92,141.14888,7057.44,2418.52,0.0,-20.872243691891704,0.04466136958902121,-41.197138593406635,346.5589494328924,0.24425973014637797,-20.872243691891704,6790.69970703125,live,,,,,none,False
2026-03-08T21:49:57.602175+00:00,E1CJ6 P6625,FOP,ES,2026-04-01,P,6625.0,1.0,2653.92,116.0565262,5802.83,3148.91,0.0,-17.09624265336238,0.03811978274050536,-79.20164150061737,333.19856632269875,0.26287096008075156,-17.09624265336238,6790.69970703125,live,,,,,none,False
